"HomePlanet","CryoSleep","Destination","Age","VIP","Group_id","Deck","Num","Side","Group_size","LuxuryExpenses","RegularExpenses"
"Earth","True","TRAPPIST-1e",18,"False",5547,"G",887,"P",1,0,0
"Europa","False","55 Cancri e",47,"False",5548,"D",167,"S",1,927,2882
"Europa","True","TRAPPIST-1e",23,"False",5549,"D",177,"P",1,0,0
"Mars","True","TRAPPIST-1e",44,"False",5553,"F",1151,"P",2,0,0
"Mars","False","TRAPPIST-1e",18,"False",5553,"F",1151,"P",2,163,1079
"Earth","True","TRAPPIST-1e",21,"False",5554,"G",889,"P",1,0,0
"Mars","False","TRAPPIST-1e",65,"False",5558,"F",30.9872278534573,"S",1,1073,108
"Europa","True","TRAPPIST-1e",18,"False",5562,"D",169,"S",2,0,0
"Europa","True","55 Cancri e",27,"False",5562,"D",169,"S",2,0,0
"Earth","False","TRAPPIST-1e",16,"False",5564,"F",1152,"P",1,1573,0
"Earth","False","TRAPPIST-1e",17,"False",5565,"G",898,"S",1,633,275
"Earth","False","TRAPPIST-1e",19,"False",5567,"F",1064,"S",1,1244,0
"Earth","True","PSO J318.5-22",33,"False",5570,"G",899,"S",1,0,0
"Earth","False","TRAPPIST-1e",20,"False",5576,"F",1065,"S",1,297,397
"Earth","True","PSO J318.5-22",10,"False",5577,"G",901,"S",5,0,0
"Earth","False","TRAPPIST-1e",6,"False",5577,"G",901,"S",5,0,0
"Earth","True","TRAPPIST-1e",0,"False",5577,"G",901,"S",5,0,0
"Earth","True","TRAPPIST-1e",0,"False",5577,"G",901,"S",5,0,0
"Earth","True","TRAPPIST-1e",4,"False",5577,"G",901,"S",5,0,0
"Europa","True","TRAPPIST-1e",36.7551930527784,"False",5579,"B",189,"P",1,0,0
"Mars","True","TRAPPIST-1e",27,"False",5584,"F",1157,"P",2,0,0
"Mars","False","55 Cancri e",54,"False",5584,"E",350,"P",2,2083,21
"Mars","False","TRAPPIST-1e",24,"False",5588,"F",1066,"S",5,1274,25
"Mars","True","TRAPPIST-1e",47,"False",5588,"F",1066,"S",5,0,0
"Mars","True","TRAPPIST-1e",16,"False",5588,"F",1066,"S",5,0,0
"Mars","False","TRAPPIST-1e",59,"False",5588,"F",1066,"S",5,4,1153
"Mars","True","TRAPPIST-1e",31,"False",5588,"F",1066,"S",5,0,0
"Mars","True","TRAPPIST-1e",28,"False",5590,"E",362,"S",1,0,0
"Earth","False","TRAPPIST-1e",23,"False",5593,"F",1162,"P",1,810,0
"Earth","False","55 Cancri e",19,"False",5597,"F",1068,"S",1,7,680
"Earth","True","PSO J318.5-22",18,"False",5600,"G",896,"P",1,0,0
"Mars","False","PSO J318.5-22",28,"False",5604,"F",1070,"S",1,394,252
"Earth","False","TRAPPIST-1e",13,"False",5605,"F",1071,"S",1,730,402
"Mars","True","TRAPPIST-1e",33,"False",5607,"E",366,"S",1,0,0
"Earth","True","TRAPPIST-1e",28,"False",5612,"G",905,"S",1,0,0
"Earth","False","TRAPPIST-1e",17,"False",5617,"F",1074,"S",1,2150,0
"Mars","False","TRAPPIST-1e",36,"True",5620,"E",351,"P",2,79,1220
"Mars","False","TRAPPIST-1e",29,"True",5620,"F",1165,"P",2,1221,460
"Earth","False","TRAPPIST-1e",18,"False",5621,"G",909,"S",1,810,0
"Earth","True","TRAPPIST-1e",37,"False",5624,"G",910,"S",1,0,0
"Europa","False","TRAPPIST-1e",36,"False",5630,"B",215,"S",1,0,0
"Europa","True","TRAPPIST-1e",44,"False",5632,"C",177,"P",1,0,0
"Earth","False","TRAPPIST-1e",21,"False",5633,"F",1167,"P",1,794,138
"Mars","False","TRAPPIST-1e",20,"False",5634,"D",172,"S",1,451,2128
"Earth","False","TRAPPIST-1e",45,"False",5635,"E",367,"S",1,991,5
"Earth","False","TRAPPIST-1e",28,"False",5636,"E",353,"P",1,914,76
"Earth","True","TRAPPIST-1e",20,"False",5638,"G",912,"S",1,0,0
"Earth","True","TRAPPIST-1e",18,"False",5641,"G",914,"S",1,0,0
"Mars","True","55 Cancri e",29.6357756971814,"False",5649,"F",1170,"P",1,0,0
"Earth","False","TRAPPIST-1e",19,"False",5654,"G",904,"P",1,787,22
"Earth","False","PSO J318.5-22",27,"False",5656,"F",1173,"P",1,60,632
"Europa","False","55 Cancri e",26,"False",5657,"A",70,"S",1,4840,6
"Mars","False","TRAPPIST-1e",29,"False",5658,"F",1174,"P",1,1627,632
"Mars","False","TRAPPIST-1e",18,"False",5660,"E",354,"P",1,1047,0
"Earth","False","TRAPPIST-1e",12,"False",5664,"G",917,"S",4,0,0
"Earth","False","TRAPPIST-1e",0,"False",5664,"G",917,"S",4,0,0
"Earth","False","TRAPPIST-1e",2,"False",5664,"G",917,"S",4,0,0
"Earth","False","55 Cancri e",16,"False",5664,"F",1081,"S",4,3,714
"Earth","False","TRAPPIST-1e",17,"False",5665,"F",1082,"S",1,1038,2
"Mars","False","TRAPPIST-1e",20,"False",5666,"E",356,"P",1,1864,207
"Europa","True","TRAPPIST-1e",30,"False",5668,"E",369,"S",1,0,0
"Earth","True","TRAPPIST-1e",20,"False",5669,"G",918,"S",1,0,0
"Earth","True","PSO J318.5-22",31,"False",5670,"G",919,"S",1,0,0
"Earth","True","TRAPPIST-1e",13,"False",5672,"G",908,"P",1,0,0
"Earth","False","55 Cancri e",23,"False",5675,"E",370,"S",1,7,651
"Earth","False","TRAPPIST-1e",19,"False",5676,"G",909,"P",1,0,0
"Mars","True","TRAPPIST-1e",18,"False",5678,"F",1176,"P",2,0,0
"Mars","True","TRAPPIST-1e",50,"False",5678,"E",358,"P",2,0,0
"Europa","False","55 Cancri e",43,"False",5682,"C",180,"P",1,499,4048
"Mars","False","TRAPPIST-1e",52,"False",5683,"F",1177,"P",1,1188,97
"Mars","False","TRAPPIST-1e",24,"False",5690,"F",1085,"S",1,1287,1
"Mars","True","TRAPPIST-1e",46,"False",5691,"F",1086,"S",1,0,0
"Europa","True","TRAPPIST-1e",25,"False",5694,"B",191,"P",1,0,0
"Earth","False","TRAPPIST-1e",53,"False",5697,"F",1181,"P",1,184,844
"Earth","False","TRAPPIST-1e",17,"False",5699,"F",1089,"S",1,1131,1471
"Earth","False","TRAPPIST-1e",29,"False",5703,"F",1182,"P",1,358,706
"Earth","True","TRAPPIST-1e",26,"False",5708,"G",914,"P",1,0,0
"Europa","False","TRAPPIST-1e",35,"False",5715,"D",174,"S",2,139,2376
"Europa","False","TRAPPIST-1e",51,"False",5715,"D",174,"S",2,642,3247
"Earth","False","TRAPPIST-1e",20,"False",5720,"E",361,"P",2,147,1455
"Earth","False","TRAPPIST-1e",19,"False",5720,"F",1184,"P",2,18,614
"Mars","False","TRAPPIST-1e",59,"False",5731,"D",181,"P",2,3547,2
"Mars","False","TRAPPIST-1e",23,"False",5731,"D",181,"P",2,60,946
"Mars","True","TRAPPIST-1e",22,"False",5734,"F",1095,"S",2,0,0
"Mars","False","TRAPPIST-1e",21,"False",5734,"E",373,"S",2,1109,63
"Earth","False","TRAPPIST-1e",25,"False",5741,"F",1190,"P",1,1995,0
"Earth","False","TRAPPIST-1e",23,"False",5743,"F",1191,"P",1,640,4
"Earth","True","55 Cancri e",15,"False",5745,"G",923,"P",1,0,0
"Mars","False","PSO J318.5-22",20,"False",5749,"F",1193,"P",1,711,0
"Earth","False","55 Cancri e",22,"False",5752,"F",1097,"S",1,1551,457
"Earth","False","TRAPPIST-1e",20,"False",5753,"F",1098,"S",1,738,24
"Europa","False","TRAPPIST-1e",35,"False",5754,"E",374,"S",1,4031,4
"Earth","True","TRAPPIST-1e",41,"False",5759,"G",935,"S",1,0,0
"Earth","False","TRAPPIST-1e",18,"False",5760,"F",1196,"P",1,467,941
"Earth","False","PSO J318.5-22",40,"False",5762,"G",925,"P",1,430,88
"Mars","True","TRAPPIST-1e",25,"False",5766,"F",1101,"S",1,0,0
"Europa","False","55 Cancri e",31,"False",5770,"C",182,"P",1,106,9004
"Earth","False","TRAPPIST-1e",47,"False",5774,"E",364,"P",1,561,228
"Mars","True","TRAPPIST-1e",29,"False",5775,"F",1198,"P",1,0,0
"Earth","False","PSO J318.5-22",21.4588288309262,"False",5782,"G",939,"S",4,526,9
"Earth","False","TRAPPIST-1e",18,"False",5782,"F",1103,"S",4,693,1
"Earth","False","TRAPPIST-1e",19,"False",5782,"F",1103,"S",4,20,725
"Earth","True","TRAPPIST-1e",50,"False",5782,"G",939,"S",4,0,0
"Earth","False","TRAPPIST-1e",26,"False",5784,"G",927,"P",1,36,1728
"Earth","False","TRAPPIST-1e",29,"False",5787,"E",365,"P",3,669,1023
"Earth","True","TRAPPIST-1e",14,"False",5787,"G",929,"P",3,0,0
"Earth","False","TRAPPIST-1e",14,"False",5787,"F",1202,"P",3,74,804
"Earth","False","55 Cancri e",0,"False",5789,"G",940,"S",2,0,0
"Earth","True","PSO J318.5-22",34,"False",5789,"G",940,"S",2,0,0
"Europa","True","55 Cancri e",23,"False",5797,"D",183,"P",1,0,0
"Earth","False","TRAPPIST-1e",24,"False",5798,"G",930,"P",1,678,154
"Earth","False","TRAPPIST-1e",39,"False",5801,"G",931,"P",1,28,315
"Earth","True","TRAPPIST-1e",22,"False",5803,"G",932,"P",1,0,0
"Earth","False","TRAPPIST-1e",23,"False",5805,"G",942,"S",1,1723,2
"Earth","False","TRAPPIST-1e",26,"False",5807,"F",1110,"S",1,1029,35
"Europa","False","TRAPPIST-1e",28,"False",5815,"B",31.1273450238479,"S",4,3098,3030
"Europa","False","TRAPPIST-1e",42,"False",5815,"B",197,"P",4,2359,194
"Europa","False","55 Cancri e",37,"False",5815,"B",197,"P",4,1926,1167
"Europa","False","55 Cancri e",45,"False",5815,"B",197,"P",4,19892,595
"Earth","False","TRAPPIST-1e",21,"False",5830,"G",942,"P",1,375,3803
"Earth","False","TRAPPIST-1e",42,"False",5832,"G",944,"P",1,709,14
"Mars","False","TRAPPIST-1e",20,"False",5833,"E",368,"P",1,55,993
"Earth","False","TRAPPIST-1e",61,"False",5838,"G",945,"P",1,10,695
"Mars","False","TRAPPIST-1e",0,"False",5841,"F",1207,"P",3,0,0
"Mars","True","TRAPPIST-1e",3,"False",5841,"F",1207,"P",3,0,0
"Mars","True","TRAPPIST-1e",18,"False",5841,"F",1207,"P",3,0,0
"Earth","True","PSO J318.5-22",44,"False",5845,"G",947,"P",1,0,0
"Europa","True","55 Cancri e",50,"False",5850,"B",223,"S",1,0,0
"Mars","False","TRAPPIST-1e",18,"False",5851,"F",1116,"S",2,889,57
"Mars","False","TRAPPIST-1e",0,"False",5851,"F",1116,"S",2,0,0
"Earth","False","TRAPPIST-1e",58,"False",5853,"G",948,"P",1,871,14
"Earth","False","55 Cancri e",50,"False",5862,"G",950,"S",1,731,78
"Earth","False","55 Cancri e",43,"False",5864,"F",1119,"S",1,164,573
"Earth","False","TRAPPIST-1e",21,"False",5865,"G",951,"S",1,2611,2914
"Earth","False","55 Cancri e",30,"False",5866,"F",1211,"P",1,1,627
"Earth","True","TRAPPIST-1e",20,"False",5870,"G",951,"P",1,0,0
"Earth","False","TRAPPIST-1e",24,"False",5872,"E",380,"S",1,0,828
"Earth","False","TRAPPIST-1e",24,"False",5873,"G",952,"P",3,896,12
"Earth","True","TRAPPIST-1e",37,"False",5873,"G",952,"P",3,0,0
"Earth","False","TRAPPIST-1e",21,"False",5873,"E",372,"P",3,642,0
"Europa","True","TRAPPIST-1e",48,"False",5881,"B",225,"S",1,0,0
"Europa","True","TRAPPIST-1e",33,"False",5883,"B",200,"P",1,0,0
"Earth","False","TRAPPIST-1e",21,"False",5884,"F",1215,"P",1,152,412
"Earth","False","TRAPPIST-1e",21,"False",5892,"G",956,"S",1,2975,992
"Earth","False","TRAPPIST-1e",13,"False",5893,"G",956,"P",2,938,3
"Earth","False","TRAPPIST-1e",5,"False",5893,"G",956,"P",2,0,0
"Earth","False","TRAPPIST-1e",24,"False",5895,"F",1124,"S",1,2639,12
"Earth","False","TRAPPIST-1e",37,"False",5896,"F",1219,"P",1,40,662
"Earth","False","TRAPPIST-1e",23,"False",5899,"E",375,"P",1,825,9
"Mars","True","TRAPPIST-1e",35,"False",5904,"F",1125,"S",2,0,0
"Mars","False","TRAPPIST-1e",24,"False",5904,"D",178,"S",2,1842,98
"Mars","False","55 Cancri e",20,"False",5910,"F",1222,"P",1,1072,1569
"Earth","False","55 Cancri e",0,"False",5911,"G",962,"S",6,0,0
"Earth","False","TRAPPIST-1e",64,"False",5911,"F",1128,"S",6,800,0
"Earth","False","TRAPPIST-1e",31,"False",5911,"F",1128,"S",6,2892,84
"Earth","False","PSO J318.5-22",6,"False",5911,"G",962,"S",6,0,0
"Earth","False","TRAPPIST-1e",3,"False",5911,"G",962,"S",6,145,0
"Earth","True","PSO J318.5-22",10,"False",5911,"G",962,"S",6,0,0
"Earth","True","TRAPPIST-1e",19,"False",5914,"G",964,"S",1,0,0
"Earth","True","PSO J318.5-22",19,"False",5917,"G",965,"S",1,0,0
"Earth","True","TRAPPIST-1e",46,"False",5918,"G",958,"P",1,0,0
"Earth","True","TRAPPIST-1e",25,"False",5926,"G",961,"P",1,0,0
"Earth","False","TRAPPIST-1e",27,"False",5929,"F",1130,"S",1,38,709
"Earth","False","55 Cancri e",23,"False",5932,"F",1226,"P",1,516,172
"Earth","False","TRAPPIST-1e",20,"False",5935,"F",1227,"P",1,571,232
"Europa","True","TRAPPIST-1e",24,"False",5936,"C",184,"P",5,0,0
"Europa","True","55 Cancri e",50,"False",5936,"C",184,"P",5,0,0
"Europa","False","TRAPPIST-1e",44,"False",5936,"C",184,"P",5,5455,806
"Europa","False","TRAPPIST-1e",28,"False",5936,"C",184,"P",5,897,3543
"Europa","False","TRAPPIST-1e",25,"True",5936,"C",184,"P",5,8453,3866
"Earth","True","55 Cancri e",14,"False",5937,"G",966,"S",1,0,0
"Earth","False","PSO J318.5-22",21,"False",5940,"G",968,"S",1,535,0
"Europa","True","TRAPPIST-1e",16,"False",5942,"B",202,"P",2,0,0
"Europa","True","55 Cancri e",25,"False",5942,"B",202,"P",2,0,0
"Mars","False","TRAPPIST-1e",41,"False",5943,"D",179,"S",1,1746,983
"Mars","False","TRAPPIST-1e",20,"False",5948,"E",389,"S",1,808,571
"Earth","False","PSO J318.5-22",24,"False",5958,"F",1136,"S",1,142,470
"Europa","True","55 Cancri e",31,"False",5961,"B",204,"P",2,0,0
"Europa","True","55 Cancri e",23,"False",5961,"B",204,"P",2,0,0
"Earth","False","TRAPPIST-1e",54,"False",5962,"G",963,"P",1,36,871
"Europa","True","55 Cancri e",26,"False",5964,"B",228,"S",2,0,0
"Europa","True","TRAPPIST-1e",49,"True",5964,"B",228,"S",2,0,0
"Earth","False","55 Cancri e",0,"False",5966,"G",971,"S",2,0,0
"Earth","True","55 Cancri e",17,"False",5966,"G",971,"S",2,0,0
"Earth","False","TRAPPIST-1e",22,"False",5978,"F",1231,"P",2,935,13
"Earth","False","TRAPPIST-1e",11,"False",5978,"G",966,"P",2,0,0
"Mars","True","55 Cancri e",28,"False",5979,"E",393,"S",1,0,0
"Earth","False","TRAPPIST-1e",17,"False",5982,"F",1232,"P",1,899,0
"Earth","True","TRAPPIST-1e",47,"False",5996,"G",976,"S",1,0,0
"Mars","False","55 Cancri e",29,"False",5997,"D",183,"S",2,171,1009
"Mars","True","TRAPPIST-1e",46,"False",5997,"F",1142,"S",2,0,0
"Mars","True","TRAPPIST-1e",66,"False",6002,"E",382,"P",1,0,0
"Earth","False","TRAPPIST-1e",0,"False",6005,"G",978,"S",5,0,0
"Earth","False","TRAPPIST-1e",5,"False",6005,"G",978,"S",5,0,0
"Earth","False","TRAPPIST-1e",1,"False",6005,"G",978,"S",5,0,0
"Earth","False","TRAPPIST-1e",42,"False",6005,"G",978,"S",5,5512,11
"Earth","True","TRAPPIST-1e",5,"False",6005,"G",978,"S",5,0,0
"Europa","False","TRAPPIST-1e",34.8792437098016,"False",6009,"B",205,"P",2,3000,338
"Europa","False","TRAPPIST-1e",41,"False",6009,"B",205,"P",2,3278,2272
"Mars","False","TRAPPIST-1e",30,"False",6012,"F",1240,"P",1,1189,269
"Earth","True","TRAPPIST-1e",26,"False",6013,"G",972,"P",1,0,0
"Earth","False","TRAPPIST-1e",16,"False",6018,"F",1241,"P",1,828,279
"Earth","True","TRAPPIST-1e",22,"False",6021,"G",980,"S",1,0,0
"Earth","False","55 Cancri e",20,"False",6023,"F",1244,"P",1,492,79
"Earth","True","PSO J318.5-22",44,"False",6037,"G",977,"P",1,0,0
"Earth","False","TRAPPIST-1e",36,"False",6044,"F",1250,"P",2,857,244
"Earth","False","PSO J318.5-22",6,"False",6044,"G",979,"P",2,0,0
"Earth","False","PSO J318.5-22",13,"False",6046,"F",1149,"S",1,44,640
"Mars","True","TRAPPIST-1e",22,"False",6050,"F",1251,"P",1,0,0
"Mars","False","TRAPPIST-1e",69,"False",6051,"F",1150,"S",2,7407,0
"Mars","False","TRAPPIST-1e",40,"False",6051,"D",184,"S",2,1110,668
"Earth","False","PSO J318.5-22",46,"False",6053,"G",981,"P",1,527,9
"Mars","False","TRAPPIST-1e",34,"False",6056,"F",1152,"S",1,2599,0
"Earth","False","TRAPPIST-1e",39,"False",6057,"F",1252,"P",1,120,1388
"Mars","False","TRAPPIST-1e",37,"False",6060,"F",30.9872278534573,"S",1,1664,2736
"Earth","True","55 Cancri e",13,"False",6063,"G",983,"P",1,0,0
"Earth","False","55 Cancri e",20,"False",6072,"F",1155,"S",1,581,141
"Mars","False","TRAPPIST-1e",28,"False",6074,"D",187,"S",3,283,1499
"Mars","True","TRAPPIST-1e",54,"False",6074,"E",399,"S",3,0,0
"Mars","False","TRAPPIST-1e",9,"False",6074,"F",1157,"S",3,0,0
"Earth","False","TRAPPIST-1e",61,"False",6078,"F",1255,"P",1,62,2353
"Earth","True","TRAPPIST-1e",18,"False",6079,"G",986,"P",1,0,0
"Mars","True","TRAPPIST-1e",25.3593798245268,"False",6081,"F",1256,"P",4,0,0
"Mars","False","TRAPPIST-1e",24,"False",6081,"F",1256,"P",4,382,659
"Mars","True","TRAPPIST-1e",24,"False",6081,"F",1256,"P",4,0,0
"Mars","False","TRAPPIST-1e",0,"False",6081,"F",1256,"P",4,0,0
"Earth","False","55 Cancri e",30,"False",6083,"F",1158,"S",1,1337,0
"Earth","False","PSO J318.5-22",29.7939270537375,"False",6084,"F",1159,"S",1,64,1131
"Earth","False","TRAPPIST-1e",26,"False",6088,"F",1258,"P",1,108,1163
"Earth","True","TRAPPIST-1e",26,"False",6089,"G",990,"S",1,0,0
"Earth","True","TRAPPIST-1e",3,"False",6093,"G",989,"P",1,0,0
"Earth","False","TRAPPIST-1e",30,"False",6097,"E",400,"S",1,293,495
"Mars","False","TRAPPIST-1e",51,"False",6100,"F",1164,"S",1,221,1087
"Mars","True","TRAPPIST-1e",36,"False",6104,"F",1262,"P",1,0,0
"Earth","False","TRAPPIST-1e",18,"False",6113,"E",402,"S",1,1624,0
"Earth","False","TRAPPIST-1e",27,"False",6114,"F",1265,"P",1,698,0
"Mars","True","TRAPPIST-1e",36,"False",6119,"F",1168,"S",3,0,0
"Mars","False","TRAPPIST-1e",39,"False",6119,"E",403,"S",3,79,969
"Mars","True","TRAPPIST-1e",17,"False",6119,"F",1168,"S",3,0,0
"Earth","False","TRAPPIST-1e",24,"False",6125,"F",1269,"P",1,1111,0
"Mars","False","TRAPPIST-1e",14,"False",6129,"E",405,"S",1,971,43
"Mars","False","PSO J318.5-22",25,"False",6131,"F",1271,"P",1,1049,831
"Earth","False","TRAPPIST-1e",35,"False",6134,"F",1171,"S",1,0,1713
"Mars","False","TRAPPIST-1e",17,"False",6140,"E",392,"P",1,0,0
"Europa","False","55 Cancri e",45,"False",6142,"E",393,"P",2,4117,6962
"Europa","True","55 Cancri e",35,"False",6142,"E",393,"P",2,0,0
"Earth","True","TRAPPIST-1e",19,"False",6144,"G",993,"P",1,0,0
"Earth","False","PSO J318.5-22",27.0866768598567,"False",6147,"G",994,"P",1,498,0
"Europa","False","TRAPPIST-1e",33,"False",6151,"F",32.5734359057185,"S",2,3322,187
"Europa","True","TRAPPIST-1e",22,"False",6151,"C",190,"P",2,0,0
"Earth","True","55 Cancri e",32,"False",6154,"G",995,"P",1,0,0
"Earth","False","55 Cancri e",25,"False",6159,"F",1180,"S",1,403,233
"Earth","False","TRAPPIST-1e",26,"False",6160,"E",408,"S",2,91,11
"Earth","True","TRAPPIST-1e",21,"False",6160,"G",997,"S",2,0,0
"Earth","True","55 Cancri e",49,"False",6161,"G",996,"P",1,0,0
"Earth","False","TRAPPIST-1e",26,"False",6164,"G",997,"P",1,0,4176
"Earth","False","55 Cancri e",20,"False",6165,"F",1273,"P",1,0,1444
"Europa","False","55 Cancri e",28,"False",6177,"B",237,"S",1,5728,1539
"Earth","False","TRAPPIST-1e",35,"False",6183,"E",411,"S",1,1093,529
"Europa","False","55 Cancri e",66,"False",6185,"E",395,"P",1,17706,1032
"Mars","True","TRAPPIST-1e",47,"False",6187,"F",1182,"S",1,0,0
"Earth","True","TRAPPIST-1e",25,"False",6188,"G",1003,"P",1,0,0
"Earth","False","PSO J318.5-22",23,"False",6190,"F",1276,"P",1,26,1153
"Mars","True","TRAPPIST-1e",19,"False",6193,"F",1184,"S",4,0,0
"Mars","False","TRAPPIST-1e",8,"False",6193,"F",1184,"S",4,0,0
"Mars","False","TRAPPIST-1e",42,"False",6193,"F",1184,"S",4,1503,202
"Mars","False","TRAPPIST-1e",33,"False",6193,"F",1184,"S",4,711,1908
"Earth","False","TRAPPIST-1e",29,"False",6195,"F",1186,"S",1,870,1
"Europa","True","TRAPPIST-1e",63,"False",6196,"B",210,"P",1,0,0
"Earth","True","PSO J318.5-22",24,"False",6197,"G",1005,"P",1,0,0
"Mars","False","TRAPPIST-1e",62,"False",6198,"F",1277,"P",1,500,123
"Earth","False","55 Cancri e",24.6134884398956,"False",6202,"G",1004,"S",1,92,679
"Europa","False","TRAPPIST-1e",52,"False",6203,"C",232,"S",1,15498,12350
"Earth","False","TRAPPIST-1e",23,"False",6204,"G",1005,"S",1,4,1754
"Europa","False","55 Cancri e",47,"False",6209,"A",73,"S",2,10615,13
"Europa","True","55 Cancri e",50,"False",6209,"A",73,"S",2,0,0
"Europa","True","TRAPPIST-1e",32,"False",6210,"C",233,"S",1,0,0
"Earth","True","TRAPPIST-1e",33,"False",6212,"G",1006,"P",1,0,0
"Earth","False","TRAPPIST-1e",26,"False",6214,"F",1281,"P",1,28,644
"Europa","True","TRAPPIST-1e",20,"False",6217,"B",240,"S",2,0,0
"Europa","False","55 Cancri e",28,"False",6217,"B",240,"S",2,3966,845
"Mars","True","TRAPPIST-1e",38,"False",6221,"F",1189,"S",1,0,0
"Earth","False","TRAPPIST-1e",42,"False",6226,"F",1285,"P",1,1394,2
"Earth","True","TRAPPIST-1e",0,"False",6231,"G",1008,"S",3,0,0
"Earth","True","TRAPPIST-1e",23,"False",6231,"G",1008,"S",3,0,0
"Earth","False","TRAPPIST-1e",39,"False",6231,"G",1008,"S",3,709,75
"Earth","False","PSO J318.5-22",25,"False",6233,"F",1193,"S",3,591,79
"Earth","False","55 Cancri e",17,"False",6233,"G",1009,"S",3,527,1261
"Earth","True","PSO J318.5-22",15,"False",6233,"G",1009,"S",3,0,0
"Europa","True","TRAPPIST-1e",31,"False",6235,"B",211,"P",1,0,0
"Earth","True","TRAPPIST-1e",49,"False",6240,"E",415,"S",1,0,0
"Europa","True","TRAPPIST-1e",41,"False",6242,"B",242,"S",1,0,0
"Europa","False","TRAPPIST-1e",37,"False",6244,"A",61,"P",2,1842,5
"Europa","True","TRAPPIST-1e",27,"False",6244,"A",61,"P",2,0,0
"Mars","False","TRAPPIST-1e",13,"False",6247,"F",1288,"P",1,1072,623
"Europa","True","TRAPPIST-1e",42,"False",6255,"B",212,"P",1,0,0
"Earth","True","TRAPPIST-1e",21,"False",6257,"G",1010,"P",3,0,0
"Earth","False","TRAPPIST-1e",29,"False",6257,"F",1290,"P",3,593,234
"Earth","True","TRAPPIST-1e",0,"False",6257,"G",1010,"P",3,0,0
"Earth","False","PSO J318.5-22",19,"False",6258,"F",1291,"P",1,0,599
"Earth","False","TRAPPIST-1e",36,"False",6259,"E",399,"P",1,168,620
"Mars","False","PSO J318.5-22",31,"False",6260,"F",1292,"P",2,1750,10
"Mars","False","TRAPPIST-1e",16,"False",6260,"D",194,"P",2,4244,146
"Mars","True","TRAPPIST-1e",42,"False",6261,"E",400,"P",2,0,0
"Mars","True","TRAPPIST-1e",16,"False",6261,"E",400,"P",2,0,0
"Europa","False","TRAPPIST-1e",23,"False",6267,"B",214,"P",6,7735,805
"Europa","False","TRAPPIST-1e",42,"False",6267,"B",214,"P",6,771,1090
"Europa","True","TRAPPIST-1e",34,"False",6267,"B",214,"P",6,0,0
"Europa","True","55 Cancri e",38,"False",6267,"B",214,"P",6,0,0
"Europa","True","55 Cancri e",21,"False",6267,"B",214,"P",6,0,0
"Europa","True","TRAPPIST-1e",25,"False",6267,"B",214,"P",6,0,0
"Europa","False","55 Cancri e",30,"False",6269,"B",244,"S",3,1520,2076
"Europa","False","TRAPPIST-1e",40,"False",6269,"B",244,"S",3,2917,424
"Europa","True","55 Cancri e",31,"False",6269,"B",244,"S",3,0,0
"Mars","False","55 Cancri e",20,"False",6272,"F",1298,"P",2,495,676
"Mars","True","TRAPPIST-1e",37,"False",6272,"F",1298,"P",2,0,0
"Earth","False","TRAPPIST-1e",26,"False",6275,"F",1299,"P",1,2,802
"Mars","True","55 Cancri e",22,"False",6278,"F",1204,"S",2,0,0
"Mars","True","TRAPPIST-1e",21,"False",6278,"F",1204,"S",2,0,0
"Mars","True","TRAPPIST-1e",33,"False",6284,"F",1300,"P",1,0,0
"Earth","False","TRAPPIST-1e",40,"False",6286,"G",1016,"S",2,364,81
"Earth","False","TRAPPIST-1e",11,"False",6286,"G",1016,"S",2,0,0
"Earth","False","TRAPPIST-1e",27,"False",6287,"G",1017,"S",2,710,0
"Earth","False","TRAPPIST-1e",22,"False",6287,"E",416,"S",2,890,0
"Europa","True","TRAPPIST-1e",40,"False",6288,"B",246,"S",4,0,0
"Europa","False","TRAPPIST-1e",61,"True",6288,"B",246,"S",4,2205,495
